,Ids,Sensitivity_0.0,Sensitivity_0.1,Sensitivity_0.2,Sensitivity_0.3,Sensitivity_0.4,Sensitivity_0.5,Sensitivity_0.6,Sensitivity_0.7,Sensitivity_0.8,Sensitivity_0.9,Sensitivity_1.0,Precision_0.0,Precision_0.1,Precision_0.2,Precision_0.3,Precision_0.4,Precision_0.5,Precision_0.6,Precision_0.7,Precision_0.8,Precision_0.9,Precision_1.0
0,Patient_92514,1.0,0.8523585190553844,0.8293093555595821,0.8150404662680437,0.8041236335084858,0.7927840188439935,0.7820785770369029,0.7703765778824666,0.7549374886754847,0.7259542791568521,0.0,0.014836021505376345,0.020220784458974912,0.019699324681175162,0.019374684250811864,0.019125342088303986,0.865511102319371,0.8730804888327012,0.8817389200445876,0.892215996288233,0.911570365454804,
0,907_18,1.0,0.8877285752267289,0.8629139464122183,0.8473014091164219,0.8339192342914538,0.822102744379782,0.8100351540574873,0.7954861008537414,0.7767274231189625,0.7430651974830876,0.0,0.007583109318996415,0.010649966757062883,0.010360339271362469,0.010177320705535786,0.010020012338220585,0.9351770952348948,0.9448502808311223,0.9546735681491855,0.9656958166525875,0.98167661866292,
0,25_19,1.0,0.9783446915351507,0.9659253945480631,0.9557926829268293,0.9469601865136298,0.9368723098995696,0.9259774031563845,0.9125717360114778,0.8929340028694405,0.858366212338594,0.0,0.0024982078853046596,0.0038529320935064824,0.003805163747090138,0.003765934071951988,0.003731644561429732,0.8741998912270427,0.8883010752688172,0.9046222222222222,0.9218236519324231,0.9441732011638803,
0,1788_18_4,1.0,0.33958127033526664,0.3136818031781959,0.297973546470505,0.285742915075211,0.27532772197859195,0.26439972650539917,0.25194511246286605,0.23670250389022493,0.21121563634648938,0.0,0.019002688172043012,0.009443946117772951,0.008730655711321717,0.00829742645683001,0.007959819642223528,0.9812410721788085,0.9833611013679411,0.9856342380150805,0.988188395098184,0.9913683395119792,
0,Patient_140316,1.0,0.8686227739051898,0.848776082073134,0.8359926819666057,0.8252703735439197,0.8155438734628656,0.8058868483823904,0.7941918899515991,0.7786758064889651,0.7513026562608555,0.0,0.004836581541218638,0.007044120972279502,0.006887332145825554,0.006786004652583594,0.0067008440551351075,0.7117938352703386,0.7225105888215264,0.7336085738122232,0.7486140487587666,0.7738472914629201,
0,102_19_4,1.0,0.7785800760982359,0.7394500172950537,0.7147397094430993,0.6944396402628848,0.6755015565548254,0.6564769975786925,0.6346636112071947,0.6070996195088205,0.5611380145278451,0.0,0.0051810035842293906,0.006330828413174184,0.006016478650243014,0.005817717387498058,0.005654129959795162,0.8778939087435379,0.8882323690291631,0.899941755310996,0.9140383426097711,0.9355873553689219,
0,Patient_120115,1.0,0.9749969380434973,0.9656186026980211,0.9592147393837593,0.9531258201669204,0.9470543978443826,0.9392857767746225,0.930624814095498,0.9174496526866481,0.8876524416915997,0.0,0.006401545698924731,0.009674251809712169,0.009590615835777127,0.00953228478548447,0.00947592436099177,0.6818032952083438,0.6956369620712444,0.7114975586917263,0.7323017192017094,0.7734715657874676,
0,Patient_27015,1.0,0.8063422219281413,0.7647555085026136,0.7371468272348309,0.7136405743399722,0.6918216105339774,0.6698868523787468,0.6475550850261365,0.6223119168927413,0.5813538013630649,0.0,0.006771057347670251,0.009333906254607593,0.008863478541950015,0.008549294369537023,0.008281026255273898,0.8975641163214937,0.911189613662444,0.9212557657912077,0.9329200247985121,0.9480953922520773,
0,1254_18,1.0,0.8943373481667637,0.8660802762368854,0.8471809331167571,0.8322044806766986,0.8178920592111312,0.8029053909099267,0.7863250482699439,0.7623995014659761,0.7191148977903092,0.0,0.010964045698924731,0.015877501081847916,0.01539400447667775,0.015068089675193344,0.014809142903266095,0.917047524140064,0.9270456127106949,0.9365691618806581,0.9475856114377135,0.9642739726027397,
0,140_19_4,1.0,0.9481545275590552,0.9305610236220473,0.9177903543307087,0.9061023622047244,0.8940698818897638,0.881126968503937,0.8672736220472441,0.8488188976377953,0.8163139763779528,0.0,0.004551971326164875,0.006462175069551438,0.006344490855363794,0.006258662523197943,0.006179954418976206,0.9505559189012427,0.9584850107066382,0.9657232101268597,0.9731986683969982,0.9835749651635092,
0,337_19_4,1.0,0.6515996993190785,0.6261899666946498,0.6101189006490977,0.5975649234854845,0.5864101002452634,0.5753375801770066,0.562284297103477,0.5450500128941637,0.5139942826729875,0.0,0.02041364247311828,0.01892768412080209,0.018209819564422712,0.017754561186302822,0.01739853080280254,0.8898834304746045,0.894173126284462,0.8988194432262705,0.9046920821114369,0.9167392474433625,
0,Patient_127016,1.0,0.8830362169262526,0.8550384687558641,0.8391443047476075,0.8272471382998686,0.8177143929442672,0.8069619065490711,0.7954025145430662,0.7811221617564271,0.7514730718708951,0.0,0.005968862007168459,0.008255015908496454,0.008007183884059703,0.007865979664337022,0.007760231997208824,0.5128277550251847,0.5289161664862737,0.5460201728735395,0.5696651202255341,0.6098437547589316,
0,Patient_131416,1.0,0.8973706050031186,0.8671694183990639,0.8461486914881005,0.8288393239140408,0.8119629482626199,0.7937051221913515,0.7721019180511239,0.7416275341625472,0.6800911344903839,0.0,0.021729278673835124,0.03036243986426905,0.02942033905003941,0.028751962825207186,0.02819668129511769,0.893603744149766,0.9034995071116744,0.9140320366132723,0.9264864029467258,0.9453851059408566,
0,Patient_41817,1.0,0.7042294918143609,0.6678423419451548,0.6456808629456544,0.6274872880110514,0.6114393204596891,0.5955089204361755,0.5775210886753078,0.5547129882726392,0.5177967845281133,0.0,0.0038108198924731184,0.004151190660583336,0.003938292799815582,0.003808459850029758,0.0037017995750100352,0.9197541780882483,0.9286794701379658,0.9369605645891946,0.9469643753135976,0.9602638177259348,
0,633_19_4,1.0,0.9657179276453718,0.9526357278231555,0.9424550928333025,0.9328950237324523,0.9236033074484679,0.9135065327138856,0.9013300236485919,0.882847223386948,0.844120557502977,0.0,0.006678203405017921,0.009550126178962655,0.009428071181862728,0.00933162284580287,0.009240260904220548,0.8467050032288815,0.8624724865797849,0.8787219778602613,0.8979529170931423,0.9260506366379627,
0,104_19_4,1.0,0.8759061756209233,0.8422573084540054,0.8180744562946275,0.7970711677174367,0.7765947782481513,0.7556278275404713,0.7306273733171024,0.697523574192845,0.6300441505114555,0.0,0.006164762544802868,0.008271070263693229,0.007961435033336803,0.007737431185219248,0.007542071936271813,0.8684424397578122,0.8839319872476089,0.898956027988286,0.9166686564313173,0.9403167199956614,
0,Patient_1000815,1.0,0.931173074610111,0.9198873431423646,0.9107164334683078,0.9023373291103717,0.8937276991540712,0.8838050755723048,0.8711161448101672,0.8522330914485026,0.8077316281120955,0.0,0.011175179211469533,0.015935814200807898,0.015758383472369644,0.015610362171603689,0.015473631164238291,0.9035445038910506,0.9150996264009963,0.9275469040148556,0.9414298209679026,0.9636028840290316,
0,Patient_24717,1.0,0.7715139442231076,0.7269920318725099,0.697011952191235,0.6703187250996016,0.6455179282868526,0.6221115537848606,0.595219123505976,0.5581673306772909,0.4954183266932271,0.0,0.0011245519713261648,0.0013982782367902781,0.0013180862233172865,0.0012640073983628231,0.0012157971248294857,0.5549276479150612,0.5711411850768106,0.5903388323619481,0.6119240008735531,0.6516441766015983,
0,Patient_716,1.0,0.9338915453843102,0.9137207408490113,0.8987701238228477,0.8857614165500824,0.8737967467791443,0.8609759662567079,0.8459835877304713,0.8273997201979495,0.7931135286379487,0.0,0.005364135304659498,0.007843121437824346,0.007679368508429335,0.0075569532291609245,0.007450057218968457,0.8187794713259896,0.8318639417354288,0.8467084639498432,0.8644574370609538,0.8912640495576882,
0,Patient_55314,1.0,0.8931515138868602,0.8669636708887173,0.8483713457003944,0.8333576779416981,0.8186570122905494,0.8025895707697766,0.7839033449491893,0.7579659036370845,0.7059866869770256,0.0,0.010735439068100358,0.014581388693951803,0.014169208950772592,0.013874181801553455,0.013635343252191711,0.8943103330369965,0.9034481948652902,0.9129948720441344,0.924957347661124,0.9427385198395006,
0,Patient_130514,1.0,0.9766879213754986,0.962623254013484,0.951891955827482,0.9413864665211454,0.92995623608856,0.9181496575231992,0.903708642028409,0.8843535951999484,0.8445144571447005,0.0,0.010416554659498208,0.015840920747959477,0.015638704916855782,0.01547881513669879,0.015319196888285945,0.7845084859535019,0.7997658408654522,0.8164684852724022,0.8385399673735726,0.875779167921141,
0,Patient_83714,1.0,0.9622292863965924,0.9495137725301054,0.9401024131289246,0.931536666718865,0.9235503218027217,0.91520380839036,0.9040072660079237,0.8888175511674157,0.8595969244742323,0.0,0.007152665770609319,0.010514917280608674,0.010384705957911413,0.01028668166529303,0.010196779136293193,0.8007739307535642,0.8138132702081737,0.8285111512959614,0.8456598825948329,0.873758436266395,
0,Patient_83217,1.0,0.9609659057665143,0.9448758348030325,0.9334497947993547,0.9238124691781108,0.9135566161535954,0.9029329900784862,0.890378555487759,0.8717976579543459,0.8296876436613478,0.0,0.013400425627240144,0.02039029025689648,0.020073721792748644,0.01984454804906753,0.019650059541863673,0.9228281702508506,0.9322471241057328,0.94189840399664,0.9540714586268089,0.9717376407244248,
0,Patient_60714,1.0,0.7256332481256345,0.6916989762845366,0.6713897824145987,0.6555142427318649,0.641069703159208,0.6266312789716368,0.610028008463693,0.5891195068553466,0.5534484656498819,0.0,0.018315636200716846,0.019812860083541384,0.018909647534722494,0.01836709565103338,0.017942021314969338,0.9785305566186561,0.9810338059722927,0.9835537018960571,0.9866647548035561,0.9912703454621131,
0,374_19_4,1.0,0.8850729572886217,0.8498828851656604,0.827201542578504,0.8080305549203681,0.790206851372314,0.7710914855352364,0.7489478205516449,0.7184917834209892,0.6576909528017947,0.0,0.018123543906810036,0.02585350636521483,0.02488230316143506,0.024249182466279565,0.02371050712140353,0.9231374587565971,0.9333961741888667,0.9436320313960007,0.9557778947022263,0.974060208872983,
0,1744_18,1.0,0.9497677601293908,0.9259424376892132,0.9088095633061004,0.8936880520880852,0.8784421266536723,0.8618950358727657,0.841180068842533,0.8133527557748932,0.7564332517729025,0.0,0.02160663082437276,0.03255319428685346,0.031801620615343855,0.03125085229354086,0.03075930499486322,0.9475653126957144,0.954925306270138,0.9617076003982742,0.9696435965416442,0.9794404693184412,
0,Patient_17416,1.0,0.96340744235419,0.9502565312260424,0.9412926814884708,0.9332281653594385,0.9249130152739282,0.9156985315798785,0.9043462876688093,0.887391637671758,0.8502240962434393,0.0,0.007597222222222222,0.01189860565661745,0.01174401780096756,0.011637786075523664,0.011541601200928958,0.8837907134002029,0.89507284806387,0.9061364374981534,0.920251964651561,0.9419037663737628,
0,Patient_132216,1.0,0.7831521261319345,0.7432816575330422,0.7155730738797879,0.6929783430530727,0.6701491662515019,0.6466313043987926,0.6209155115318113,0.5905547577880023,0.540749641004601,0.0,0.007644041218637993,0.00933361088340906,0.008866078449570618,0.008540133029163413,0.008273857999231974,0.8988620506672432,0.9066255778120185,0.9148711084243707,0.9259523043698019,0.9422939434174241,
0,1686_18,1.0,0.8141511893717522,0.7701235151801794,0.7435407684984751,0.7227123618261085,0.7035211224904347,0.6843905189820457,0.6630709621086716,0.6354028341185674,0.5850629703066353,0.0,0.018472110215053763,0.022332418706945488,0.021166535981261295,0.020458610288032888,0.01990185077577628,0.949024996728177,0.9557232129248591,0.962690706129887,0.9707181962186547,0.9818263223233001,
0,855_19_4,1.0,0.8660728273762897,0.8503278798594481,0.8386674425370964,0.8278574785703096,0.8177972740090866,0.8063270741478481,0.7919697410532441,0.7725990913363622,0.7321456547525794,0.0,0.01000918458781362,0.013751367025609909,0.013520161743032767,0.01334577954079264,0.013182078901457193,0.631404330320886,0.6401929774681925,0.6504301154326888,0.6660267603052257,0.7043687961587322,
0,Patient_39717,1.0,0.9114257838251193,0.8905589396056922,0.8769875800965113,0.8652532763758142,0.8538617725390923,0.8411693870913869,0.8268421098893372,0.8059488964480658,0.7655512485826543,0.0,0.012742943548387098,0.018461081589498912,0.018068662271988313,0.017809909816959953,0.01758451917802077,0.8174199140027432,0.8300863923391854,0.8442663411744644,0.862447797133075,0.8925142183737255,
0,Patient_38614,1.0,0.7625680537425579,0.712853003916075,0.6818427839154383,0.6557833741921105,0.6314830144226177,0.6070951001305358,0.5787274348116782,0.5410471520901652,0.486795186093158,0.0,0.014072132616487456,0.015941379332147954,0.014932318549237553,0.014298502265938054,0.013763559127090657,0.9034767061824559,0.912520189029132,0.9221296401983539,0.9319942414478646,0.9485545008995595,
0,497_19_4,1.0,0.9544682296975875,0.9371515586262443,0.9246296925535797,0.9134795685933981,0.9024678773234669,0.8909779640326702,0.8761404965958143,0.8548847862473414,0.8126879853009652,0.0,0.008900201612903226,0.012379755525822538,0.012165126973625099,0.012008511477075351,0.011868228102942564,0.912237628800407,0.9236168186502811,0.9355506282335551,0.9489948450007684,0.966953162434116,
0,1019_18,1.0,0.8762385743912743,0.8425762347338506,0.8201282740609878,0.800195867578155,0.7819917044319841,0.7624625547277056,0.7394961210538444,0.7105576465166296,0.658249481526999,0.0,0.0058328853046594985,0.007842267157827367,0.007545415134543394,0.00734687614555722,0.0071703194785047,0.9445642845545427,0.9529363765089879,0.9606365994811414,0.9684621021775545,0.9804925488401361,
0,Patient_33217,1.0,0.9187316948936712,0.8946899274162741,0.8785177639118809,0.8643066344072329,0.851012351967401,0.8367757544887304,0.8220043295555839,0.799847192155864,0.7628422259009295,0.0,0.00439796146953405,0.006206859410694195,0.006047911232570507,0.00594051971754848,0.005845986833480931,0.825816177742629,0.83818464756754,0.852284129918141,0.8691777599424348,0.8954291351529102,
0,Patient_112916,1.0,0.9831911144548496,0.9730642063790611,0.964808251994694,0.9571363519372785,0.9484745292918094,0.9389910708982557,0.9266269377734662,0.9092834940307668,0.8717258310400127,0.0,0.011314740143369176,0.017084407846029784,0.01693891241970357,0.01681231660071149,0.016691583428569457,0.7498982530837143,0.7656388731939624,0.7831041060134525,0.8063451375599137,0.8478639720395529,
0,Patient_84917,1.0,0.7250159269483967,0.6987683159906561,0.6803779995752813,0.6652155447016351,0.6499681461032066,0.634062433637715,0.616139307708643,0.5914631556593757,0.5451263537906137,0.0,0.005274417562724014,0.0061606670792905514,0.005944783341960089,0.005792384620558039,0.00566638086038544,0.5283263136090589,0.5407392650814061,0.5555257716167573,0.5735821079945632,0.6040710671843746,
0,1072_19,1.0,0.9506577653030442,0.9303017981978673,0.9157562005692326,0.9026795902574662,0.8898915310257991,0.8751623099825557,0.8577049696365568,0.8339126214865628,0.7874821295069712,0.0,0.008539762544802867,0.011484763962676933,0.011249587829147867,0.011079989526220156,0.010926372131059311,0.8497995991983968,0.8620689655172413,0.8750702529104777,0.8907132150011908,0.9171172822533834,
0,105_19,1.0,0.6966718084132919,0.6533504143899187,0.6282778634735549,0.6086825799367304,0.5907866872336531,0.5737404899474496,0.5558968861931031,0.5349290177520981,0.5012941514810845,0.0,0.008568324372759856,0.009396343053443001,0.008819387830727044,0.0084848724515106,0.008223224981310851,0.9260686037457482,0.9340682727504895,0.9435532183984557,0.9512750772950229,0.9615606429126652,
0,Patient_82916,1.0,0.9034805112496039,0.8788290905249815,0.8634731171437625,0.8502429491919299,0.8383331572831942,0.8250897855709306,0.8103279814091053,0.7906807858878209,0.7505809654589627,0.0,0.008482974910394266,0.011993823774960768,0.011678773457693551,0.01148146060836853,0.011310668552656332,0.7832716506291636,0.7935010349074932,0.8042748931931958,0.8192153000082082,0.8429372164061805,
0,1345_19_4,1.0,0.9064610814442834,0.894967641546133,0.8870106446935672,0.8811047848074407,0.8744209074512855,0.8681967676910564,0.8603104996994023,0.8514693920854405,0.8334335325529583,0.0,0.0031672267025089607,0.004828016054961628,0.00477419493588596,0.004736027190332327,0.004707728743371814,0.4077842830048652,0.42577914982916804,0.4464570830809888,0.4743114928489815,0.5193829201101928,
0,1220_19_4,1.0,0.9454741409872797,0.9304564856701221,0.9192251513819363,0.9098373441865082,0.8995135924670646,0.8884382489328815,0.8754059304848476,0.8565168682728987,0.8184834862515422,0.0,0.007898409498207885,0.011702264154321327,0.011525801613503315,0.0113919852767628,0.011279445948354944,0.9121512798389416,0.925392534822233,0.9381468366742147,0.9535529909537267,0.974751739512261,
0,285_18_4,1.0,0.9958671749820432,0.9924084203547158,0.9889165147245704,0.9857008674512404,0.9822200121553677,0.97774462677496,0.9719321509475661,0.9622962594618487,0.9401071882424443,0.0,0.010136088709677419,0.015922061209151586,0.015885032326168134,0.015839695737378087,0.015796102231510886,0.7601316970966776,0.7733541936160543,0.7883391592722058,0.80756533189903,0.8442576586053251,
0,1776_18_4,1.0,0.7291602284018999,0.6707713080810722,0.6313524872700648,0.5966357788438224,0.564619575811459,0.5354132296237835,0.5058883379054918,0.47010188702568806,0.4143611735787877,0.0,0.02355857974910394,0.026615799335633274,0.024582318900022947,0.023194886794950933,0.021963233884962158,0.8294882272000224,0.8396823621518846,0.8518862486389547,0.8689809728874632,0.9011042411960545,
0,Patient_43515,1.0,0.9941228440825106,0.9913955364345254,0.9883609265163447,0.9854799677332616,0.9816002765720432,0.9772980447893059,0.9723043828986286,0.9637383321169285,0.9476049629316636,0.0,0.002915882616487455,0.004850232213300769,0.004839786726094025,0.004826665856282038,0.004813851884598151,0.6171420291255102,0.6336737235367372,0.6509953191708245,0.6727896811563112,0.7090830698476573,
0,1112_19_4,1.0,0.6021994861856041,0.5564745121016812,0.5283950060846442,0.5060621084418804,0.4874250687339433,0.4667598143056745,0.4439762022806148,0.41501780321810067,0.36025600576914407,0.0,0.004970206093189964,0.004864127704376368,0.004499763285444952,0.004275414987128351,0.004096762105753236,0.6437585570569677,0.6633358954650269,0.6873081216857382,0.7196279942167169,0.7754923838168235,
0,75_19,1.0,0.7414925373134328,0.6901492537313433,0.6583368869936034,0.6332622601279317,0.6085714285714285,0.5840085287846482,0.5574413646055437,0.5247334754797441,0.4764179104477612,0.0,0.002626568100358423,0.002964251515411363,0.0027609309168477687,0.0026346530775591148,0.00253502170900409,0.7183268737101727,0.7391914503157554,0.7607519059535588,0.7866641094489196,0.8304467405039768,
0,745_18_4,1.0,0.9252990240442237,0.9121395200939266,0.9031382237115672,0.8952131692879681,0.8879485360663356,0.8789472396839763,0.8675488589389233,0.851600909913656,0.8182374091920848,0.0,0.004579189068100359,0.006313631378659495,0.006229537170663191,0.00617136824764765,0.006119656942054294,0.6921918200019067,0.7123119313338752,0.7349357646083713,0.7633915846251672,0.8121191522419946,
0,1781_18,1.0,0.9905531151102924,0.9847432809031222,0.9805394171272023,0.9758159746823485,0.9716121109064286,0.9657078078503614,0.9588588163053233,0.9502621510556893,0.9305181616362005,0.0,0.0023713037634408604,0.0036640705480782804,0.0036437774128795855,0.0036289458383460997,0.003612018919083363,0.7150554454757188,0.7296573875802997,0.7456929802005657,0.7669843690430804,0.7977646391836074,
0,22_19_4,1.0,0.9984943416387392,0.9959201515372286,0.9939773665549565,0.991403176453446,0.9889746952256059,0.9854776822575162,0.9817863907911992,0.9758608965952693,0.9606100344844334,0.0,0.0023061155913978496,0.0034833334406448994,0.003475386618753054,0.0034692644193156574,0.003460751446938959,0.7741910953956124,0.7913416536661466,0.8118072289156627,0.8373062177029504,0.8750940223883898,
0,Patient_90517,1.0,0.8591495364772269,0.8352881902458686,0.8212817412333736,0.809471987101975,0.7989721886336155,0.7878677952438533,0.7752317613865377,0.7588875453446191,0.7285570334542523,0.0,0.005557795698924731,0.007604186324772299,0.007398829525769427,0.007277909636908175,0.007175649597626958,0.8181142821766855,0.8315218547272147,0.8467125971253109,0.8661131172804011,0.8965132427338558,
0,Patient_109414,1.0,0.9411182909138863,0.9275242867818365,0.9178974899995604,0.9088970943777749,0.9006220053628731,0.8913139039078641,0.8804233153105631,0.8640489691854587,0.832662974196668,0.0,0.010192204301075269,0.014899346163702821,0.014697308683011365,0.014552600529242494,0.014415896146145317,0.8874078244956741,0.8978755908824213,0.9104908456546692,0.9246192744164168,0.945741175295821,
0,Patient_713,1.0,0.833848383744462,0.8020155335557622,0.7818738719028606,0.7661625553793141,0.7502461302849641,0.7324563802439424,0.7131898484931357,0.6859924520045945,0.632431767215446,0.0,0.008191308243727598,0.00936974948085402,0.009019625331779135,0.008797307451587116,0.008623640450323608,0.9014540376242504,0.9128026856159365,0.925146779715132,0.939194248914183,0.9600423447359682,
0,1032_19,1.0,0.7768437747819191,0.7522006344171293,0.7368160190325139,0.7227002379064235,0.7050158604282316,0.6897700237906423,0.6721054718477399,0.6483941316415543,0.6044607454401268,0.0,0.0056496415770609315,0.006645037733618847,0.00643829807380498,0.00630885427709425,0.0061897451580055,0.8988676002224357,0.9121942266851945,0.9266872591094224,0.9431323355538253,0.9661564787527331,
0,Patient_5117,1.0,0.8198468829748451,0.7884797666788188,0.7739846882974845,0.7624790375501276,0.751979584396646,0.7409259934378418,0.7281954064892453,0.7111192125410135,0.6797812613926358,0.0,0.007680891577060932,0.009831441516903938,0.00947147023949139,0.009304993623810797,0.00917193014338607,0.7417470979991657,0.7606820971943588,0.7790449148972682,0.7994393350710668,0.8301900233299496,
0,Patient_105914,1.0,0.9094876998717764,0.8838939225393375,0.8669276428080127,0.8531372332566256,0.8400176625935141,0.8257941798357719,0.8091845486273278,0.7870298820512385,0.744427366829989,0.0,0.013190300179211469,0.01786972770955686,0.017386816153085495,0.017064051199507928,0.016800680134234202,0.9534746987951808,0.9605404818110882,0.9679817967575475,0.9752306996222524,0.9844692248088132,
0,582_19_4,1.0,0.9670146580719238,0.9506717502948463,0.9376173924981124,0.9247939196146094,0.9115897986309148,0.897586940650097,0.8805763386644868,0.8559652549406251,0.8002221487273249,0.0,0.01794948476702509,0.026203118767508044,0.025798851999517716,0.025466428029070398,0.025135385873058677,0.9584812319159127,0.9662448107694168,0.9741743524603744,0.9824384234689127,0.9911732879888699,
0,1029_18_4,1.0,0.9026267608265142,0.8811418749766469,0.8661211373911744,0.8534917610133393,0.8416096850128909,0.8286813884841012,0.8140716661061914,0.7955012517281321,0.7630684153495497,0.0,0.0029976478494623655,0.004158633705401679,0.004061307802422938,0.003993042665781468,0.0039355399832392375,0.7628530786425524,0.7756986464271973,0.7903003482298316,0.8093826034063261,0.8409652446055016,
0,454_19,1.0,0.7604302477183833,0.721194589308996,0.6958523468057366,0.6763567470664928,0.6576556388526728,0.6382618970013038,0.6173810299869622,0.5903479465449805,0.5422506518904824,0.0,0.005498207885304659,0.006790005333341094,0.006443156371302857,0.006218776853726387,0.0060459705730351275,0.9631828624280216,0.970120138716869,0.9760072139383594,0.9824055868194453,0.9912486500577217,
0,Patient_24117,1.0,0.9772752764878749,0.9671803845032192,0.959149337102093,0.9515893846602508,0.9431769746730376,0.9338223747672566,0.9233461201965139,0.9078224196334432,0.8788388630908316,0.0,0.004992943548387097,0.006911924370562539,0.006844341630977051,0.006789613143227553,0.006737644977143565,0.8689469877028004,0.8834065490970056,0.8992200642300046,0.9163534260223721,0.9417307692307693,
0,Patient_15215,1.0,1.0,0.9996360195093543,0.9993448351168377,0.998980854626192,0.9986896702336755,0.998471281939288,0.9981073014486423,0.9970881560748344,0.9945402926403145,0.0,0.0015386424731182796,0.0023297843003371294,0.0023297814854308066,0.0023295992658232617,0.002329124287964828,0.4872496093195056,0.5019028103044496,0.519769513628265,0.541426199699581,0.5808673469387755,
0,423_18,1.0,0.9675596939747884,0.9533202646410194,0.9424024612703858,0.9329140461215933,0.9232078194342346,0.9128073184676958,0.9000517302404095,0.8808434751830978,0.8436521549729097,0.0,0.008227822580645161,0.01280617939822218,0.01262885566110109,0.012490750616039194,0.012370047265385618,0.8624057377570354,0.8737913419687768,0.8861427939579954,0.9006068535478663,0.9237017826268408,
0,1159_18_4,1.0,0.9372965169850728,0.9112353338657165,0.893474722034523,0.8794305547023773,0.8649026352970084,0.8502748940352601,0.833105534738006,0.8098163277842619,0.7611877265188279,0.0,0.014586917562724015,0.021319393564151086,0.02075595020404922,0.020367821226546873,0.020059553386382937,0.9523157307360625,0.9602153987565144,0.9675310777791649,0.9761389089428185,0.9869771702227222,
0,Patient_127515,1.0,0.8847265831442161,0.8614833006911845,0.8464264619019493,0.8336079418866126,0.8212971886301697,0.8082403291157605,0.7927068113283801,0.7708313903482865,0.7273810634086694,0.0,0.01080880376344086,0.01383787880457791,0.013488150533042675,0.01326012646966767,0.013065441222568242,0.8712993195035345,0.8820881681029608,0.8939176161262051,0.9075447757552096,0.9316335740072202,
0,608_18_4,1.0,0.8826076993583868,0.8616865261228231,0.8462878093492209,0.8321494042163153,0.816704857928506,0.8009395050412466,0.7812786434463794,0.7539642529789184,0.7015582034830431,0.0,0.0048879928315412186,0.0071585818138902545,0.006993817267646305,0.006871701324735706,0.006759107205973253,0.8937061183550652,0.910281785509662,0.9257398859625305,0.9435363615508144,0.964678451019315,
0,Patient_108314,1.0,0.785148566920852,0.7517223244806731,0.7307914804102025,0.713710228766763,0.6979858006836708,0.682461214830397,0.664338679989482,0.6405048645805943,0.5970865106494873,0.0,0.010649081541218639,0.012712347877738847,0.012181953765846383,0.011848706951019717,0.0115762508069392,0.9567342348836538,0.9622143460916762,0.967406953591668,0.9733548583028307,0.9816867553219084,
0,Patient_1000314,1.0,0.8500473861371038,0.8169424503534897,0.7959128095077288,0.7788701401976056,0.7633634353315396,0.7468436475342869,0.7286081547729278,0.7041035305395483,0.6565485462804606,0.0,0.02056429211469534,0.026367528204944528,0.025400613994800283,0.024779410542780468,0.024272465936835474,0.8983296370838515,0.9075319346085114,0.917351858074515,0.9289384238400127,0.9464365632090953,
0,1746_18_4,1.0,0.9292390358345631,0.9138759601922276,0.9035834563136187,0.8942369546297347,0.8860634956673099,0.876906194422371,0.8663866500170281,0.8540886214856018,0.8303250463541075,0.0,0.002960013440860215,0.004327483174765858,0.00425712536600508,0.0042099521230119135,0.004166964218804413,0.8754299386870046,0.8879607632768795,0.9016303063715838,0.9180054500345711,0.9415172058697331,
0,1799_18,1.0,0.9364363015851632,0.9201131617944227,0.9097849027796489,0.8998383402936818,0.8900264942296466,0.8800350262697023,0.8684269612465759,0.8510036373433921,0.8182899995509453,0.0,0.004988575268817204,0.006902453749736857,0.006785705178496501,0.006711508331993074,0.006639664227854283,0.8779234585400425,0.8912816081499,0.9043677515899738,0.921225967965389,0.9441220662141858,
0,746_19_4,1.0,0.9998671294989121,0.9993854739324686,0.9985882509259413,0.9975751133551463,0.9966118022222591,0.9950671826471126,0.9922270756863592,0.9872610407081998,0.969672308126692,0.0,0.006743839605734767,0.010482843596482003,0.010485018352964136,0.010480909609911925,0.010473651868039275,0.806583864290131,0.8232723674989351,0.8416359076949086,0.8649631850062571,0.9015704865883225,
0,971_18_4,1.0,0.9674981103552532,0.9559379307278467,0.947556800497977,0.939864834822818,0.9321061758036548,0.9240362811791383,0.9125427948957361,0.8977591036414566,0.8657018362900716,0.0,0.0050383064516129035,0.008506271714007887,0.008409710125114973,0.008338700349879918,0.0082731378101595,0.8877408426847343,0.9012359063313097,0.9154734823141085,0.9321591800932552,0.955701173121288,
0,Patient_104316,1.0,0.9588188607092608,0.9384718063422202,0.924961217937155,0.9117933547386269,0.8992568274468776,0.8844655290594898,0.8663010931130272,0.8402720155849778,0.7912623110501822,0.0,0.006209453405017921,0.008816363223217943,0.008645410547743182,0.008529565628901186,0.008414569183646291,0.4356713391827175,0.44339648234389833,0.4507113630391531,0.46012900166931714,0.477645419107559,
0,Patient_129415,1.0,0.8068164230913795,0.7676380198545181,0.7434444714674213,0.723606535629795,0.7056479250038692,0.6873742510336288,0.6658670322138451,0.6371133564748281,0.5835912799310177,0.0,0.02026388888888889,0.026691018446509802,0.025446264239293605,0.024672445907211016,0.024035448026317963,0.9327726794482114,0.9375951867545275,0.9426945981265993,0.9483236661318853,0.9581287717228549,
